CO_UNIDADE;CO_CNES;NU_CNPJ_MANTENEDORA;TP_PFPJ;NO_FANTASIA;NU_ENDERECO;CO_CEP;NU_TELEFONE;NO_EMAIL;CO_ATIVIDADE;TP_UNIDADE;CO_ESTADO_GESTOR;CO_MUNICIPIO_GESTOR;CO_TIPO_UNIDADE;CO_TIPO_ESTABELECIMENTO;CO_CONVENIO;QTProfissionais;NU_CNPJ_ADM;TO_CHAR(DT_VIGENCIA_INICIAL,'DD/MM/YYYY');TO_CHAR(DT_VIGENCIA_FINAL,'DD/MM/YYYY');CO_CPF;NO_REPRESENTANTE;DS_CARGO;DS_E_MAIL;DT_DADOS
2211009232346;9232346;;3;NORTE CLINICA;4461;64009170;32144099;;4;39;22;221100;;16.0;2;;;;;;;;;202208
2211000945145;945145;;3;LABORATORIO EXAME DE TERESINA LTDA;2515;64051130;8621065959;administracao@laborexame.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202208
2202602880903;2880903;;3;LABORATORIO PIMENTEL;283;64340000;86981171893;;4;39;22;220260;;18.0;2;;;;;;;;;202208
2200402975653;2975653;;3;ILAB LABORATORIO BIOMEDICO;270;64290000;;;4;39;22;220040;;18.0;1;;;;;;;;;202208
2200402975653;2975653;;3;ILAB LABORATORIO BIOMEDICO;270;64290000;;;4;39;22;220040;;18.0;2;;;;;;;;;202208
2211002936925;2936925;;3;TOMOS 3D;1201;64048900;86994966764;tomos3d@tomos3d.com.br;4;39;22;221100;;18.0;6;;;;;;;;;202208
2205530869872;869872;1612585000163.0;3;LRPD DE JUREMA;S/N;64782000;89981008346;;4;39;22;220553;;20.0;1;;;;;;;;;202208
2210600874035;874035;;3;LAB MAIS;240;64770000;86 99364276;pauloafonso.or@gmail.com;4;39;22;221060;;18.0;2;;;;;;;;;202208
2210600874035;874035;;3;LAB MAIS;240;64770000;86 99364276;pauloafonso.or@gmail.com;4;39;22;221060;;18.0;2;;;;;;;;;202208
2211009104151;9104151;;3;UNI HOME;1219;64001360;21078000 21078040;;4;39;22;221100;;;2;;;;;;;;;202208
2202202951916;2951916;;3;LABORATORIO EXAME TERESINA;609;64280000;86 32323957;liarth@bol.com.br;4;39;22;220220;;18.0;2;;;;;;;;;202208
2202202951916;2951916;;3;LABORATORIO EXAME TERESINA;609;64280000;86 32323957;liarth@bol.com.br;4;39;22;220220;;18.0;6;;;;;;;;;202208
2204352913771;2913771;1668772000169.0;3;LABORATORIO VINICIUS BORGES;S/N;64613000;84 99208906;vinicius-moura123@hotmail.com;4;39;22;220435;;18.0;2;;;;;;;;;202208
2207700049425;49425;;3;ALDELAB DIAGNOSTICOS;1055;64200280;86 32218093;exata-contabilidade@oi.com.br;4;39;22;220770;;18.0;2;;;;;;;;;202208
2207700049425;49425;;3;ALDELAB DIAGNOSTICOS;1055;64200280;86 32218093;exata-contabilidade@oi.com.br;4;39;22;220770;;18.0;6;;;;;;;;;202208
2204800864285;864285;1720262000193.0;3;LRPD DE IPIRANGA DO PIAUI;S/N;64540000;;;4;39;22;220480;;20.0;1;;;;;;;;;202208
2205959219528;9219528;;3;LABORATORIO COUTINHO;241;64685000;89 94043850;;4;39;22;220595;;18.0;1;;;;;;;;;202208
2205959219528;9219528;;3;LABORATORIO COUTINHO;241;64685000;89 94043850;;4;39;22;220595;;18.0;2;;;;;;;;;202208
2206657984707;7984707;2742341000168.0;3;LRPD DE MORRO CABECA NO TEMPO;S/N;64968000;;;4;39;22;220665;;20.0;1;;;;;;;;;202208
2211005662389;5662389;;3;NUCLEO INTEGRADO DE FISIOTERAPIA;1538;64000100;(86)322668;clinicamarcosmaciel@yahoo.com.;4;39;22;221100;;16.0;2;;;;;;;;;202208
2211005662389;5662389;;3;NUCLEO INTEGRADO DE FISIOTERAPIA;1538;64000100;(86)322668;clinicamarcosmaciel@yahoo.com.;4;39;22;221100;;16.0;6;;;;;;;;;202208
2211005662435;5662435;;3;BIO TEST;443;64001390;(86)32215493;;4;39;22;221100;;;2;;;;;;;;;202208
2211005662435;5662435;;3;BIO TEST;443;64001390;(86)32215493;;4;39;22;221100;;;6;;;;;;;;;202208
2202304008324;4008324;;3;LABORATORIO MARIA ROSA DE VASCONCELOS;297;64890000;(089) 3521-1564;;4;39;22;220230;;18.0;2;;;;;;;;;202208
2202304008324;4008324;;3;LABORATORIO MARIA ROSA DE VASCONCELOS;297;64890000;(089) 3521-1564;;4;39;22;220230;;18.0;6;;;;;;;;;202208
2201902948338;2948338;;3;CLINLAB;265;64900000;89 81198931;clinlab.bj@gmail.com;4;39;22;220190;;18.0;2;;;;;;;;;202208
2201103318508;3318508;;3;BIOLAB;64;64965000;89 81243581;;4;39;22;220110;;18.0;2;;;;;;;;;202208
2207700447811;447811;;3;CER IV PARNAIBA;S/N;64217380;86 32320353;adersonreabilitar@gmail.com;4;39;22;220770;;15.0;1;;;;;;;;;202208
2211002443872;2443872;;3;NEOLAB LABORATORIO DE ANALISES CLINICAS LTDA;2189;64001120;(86)2229495;;4;39;22;221100;;18.0;2;;;;;;;;;202208
2201709436200;9436200;2458170000140.0;3;LABORATORIO DE PROTESE DE BERTOLINIA PI;310;64870000;;;4;39;22;220170;;20.0;1;;;;;;;;;202208
2211009745378;9745378;;3;BIOCLINICA EXAMES;2076;64001260;8632216406;;4;39;22;221100;;18.0;2;;;;;;;;;202208
2205006570119;6570119;;3;LABOFLOR;31;64565000;;;4;39;22;220500;;16.0;2;;;;;;;;;202208
2211006603521;6603521;;3;UNIAUDIO;1972;64001120;86 3221 7523;;4;39;22;221100;;;2;;;;;;;;;202208
2201009873961;9873961;2545932000145.0;3;LRPD DE ARRAIAL;S/N;64480000;;;4;39;22;220100;;16.0;1;;;;;;;;;202208
2207703220451;3220451;;3;CEPACC;760;64200280;(86)3211955;;4;39;22;220770;;16.0;1;;;;;;;;;202208
2207703220451;3220451;;3;CEPACC;760;64200280;(86)3211955;;4;39;22;220770;;16.0;2;;;;;;;;;202208
2211002406276;2406276;;3;PRONTOANALISES;215;64001230;(86)2212780;;4;39;22;221100;;18.0;1;;;;;;;;;202208
2211002406276;2406276;;3;PRONTOANALISES;215;64001230;(86)2212780;;4;39;22;221100;;18.0;2;;;;;;;;;202208
2211002406276;2406276;;3;PRONTOANALISES;215;64001230;(86)2212780;;4;39;22;221100;;18.0;6;;;;;;;;;202208
2211002323419;2323419;;3;ESPACO IMAGEM;1000;64046010;(86) 2302421;sergiomazoni@uol.com.br;4;39;22;221100;;18.0;1;;;;;;;;;202208
2211002323419;2323419;;3;ESPACO IMAGEM;1000;64046010;(86) 2302421;sergiomazoni@uol.com.br;4;39;22;221100;;18.0;1;;;;;;;;;202208
2211002323419;2323419;;3;ESPACO IMAGEM;1000;64046010;(86) 2302421;sergiomazoni@uol.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202208
2211002323419;2323419;;3;ESPACO IMAGEM;1000;64046010;(86) 2302421;sergiomazoni@uol.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202208
2208300952613;952613;;3;VITALIZE LABORATORIO DE ANALISES CLINICAS LTDA;853;64240000;;;1;39;22;220830;;22.0;2;;;;;;;;;202208
2200503651894;3651894;;3;GIOMED;62;64400000;;;4;39;22;220050;;18.0;2;;;;;;;;;202208
2200503651894;3651894;;3;GIOMED;62;64400000;;;4;39;22;220050;;18.0;2;;;;;;;;;202208
2211002360659;2360659;5399250000160.0;3;UNIDADE DE FISIOTERAPIA SANTA LUZIA;8;64027220;(86)30848339;;4;39;22;221100;;15.0;1;;;;;;;;;202208
2207100929778;929778;1612595000107.0;3;LRPD DE OLHO DAGUA DO PIAUI;659;64468000;;smsolhodaguapi@gmail.com;4;39;22;220710;;20.0;1;;;;;;;;;202208
2211302324091;2324091;;3;LABORATORIO DE ANALISES CLINICAS ESPECIALIZADAS LACLE;618;64300000;(86)4651343;francisco-afonso@uol.com.br;4;39;22;221130;;18.0;1;;;;;;;;;202208
2211302324091;2324091;;3;LABORATORIO DE ANALISES CLINICAS ESPECIALIZADAS LACLE;618;64300000;(86)4651343;francisco-afonso@uol.com.br;4;39;22;221130;;18.0;2;;;;;;;;;202208
2211302364751;2364751;;3;ENDOCLIN;345;64300000;(86)4651294;;4;39;22;221130;;18.0;1;;;;;;;;;202208
2211302364751;2364751;;3;ENDOCLIN;345;64300000;(86)4651294;;4;39;22;221130;;18.0;2;;;;;;;;;202208
2201980940127;940127;1612567000181.0;3;LRPD DE BREJO DO PIAUI;S/N;64895000;89981151575;;4;39;22;220198;;20.0;1;;;;;;;;;202208
2211003111911;3111911;;3;ENDOCARDIO;616;64001450;(86);;4;39;22;221100;;;2;;;;;;;;;202208
2210606926800;6926800;;3;M ANALISES;601;64770000;;;4;39;22;221060;;18.0;1;;;;;;;;;202208
2207806893902;6893902;;3;LABORATORIO ROCHA;530;64750000;;;4;39;22;220780;;18.0;1;;;;;;;;;202208
2207806893902;6893902;;3;LABORATORIO ROCHA;530;64750000;;;4;39;22;220780;;18.0;2;;;;;;;;;202208
2208657032943;7032943;;3;DENTAL QUEIMADA NOVA;290;64758000;;;4;39;22;220865;;20.0;2;;;;;;;;;202208
2210957426976;7426976;3168626000108.0;3;LRPD DE TAMBORIL DO PIAUI;12;64893000;8935280126;smstamboril@gmail.com;4;39;22;221095;;20.0;1;;;;;;;;;202208
2202607361092;7361092;703455000173.0;3;LABORATORIO DE PROTESE DENTARIA DE CASTELO DO PIAUI;S/N;64340000;8632471425;smscastelo@yahoo.com.br;4;39;22;220260;;20.0;1;;;;;;;;;202208
2208406867669;6867669;;3;LABORATORIO DE PROTESE DENTARIA PIRIPIRI;952;64260000;;;4;39;22;220840;;18.0;2;;;;;;;;;202208
2205587420064;7420064;1933070000165.0;3;LABORATORIO DE PROTESE DENTARIO DE LAGOA DO PIAUI;76;64388000;86 32591178;saudelagodopiaui@bol.com.br;4;39;22;220558;;20.0;1;;;;;;;;;202208
2211357354371;7354371;41522103000107.0;3;LRPD VARZEA BRANCA;45;64773000;;;4;39;22;221135;;20.0;1;;;;;;;;;202208
2211207027214;7027214;;3;LABEN;115;64860000;(89) 3544-1388;;4;39;22;221120;;18.0;1;;;;;;;;;202208
2208007622333;7622333;;3;LABORATORIO BRITO;184;64600106;89 99861015;;4;39;22;220800;;16.0;1;;;;;;;;;202208
2208007622333;7622333;;3;LABORATORIO BRITO;184;64600106;89 99861015;;4;39;22;220800;;16.0;1;;;;;;;;;202208
2208007622333;7622333;;3;LABORATORIO BRITO;184;64600106;89 99861015;;4;39;22;220800;;16.0;2;;;;;;;;;202208
2208007622333;7622333;;3;LABORATORIO BRITO;184;64600106;89 99861015;;4;39;22;220800;;16.0;2;;;;;;;;;202208
2208007622333;7622333;;3;LABORATORIO BRITO;184;64600106;89 99861015;;4;39;22;220800;;16.0;6;;;;;;;;;202208
2207506933076;6933076;;3;LABIMAGEM;S/N;64420000;;;4;39;22;220750;;18.0;2;;;;;;;;;202208
2211006932088;6932088;;3;BIOANALISE MEDICAL CENTER;670;64001450;;;4;39;22;221100;;;2;;;;;;;;;202208
2211006932088;6932088;;3;BIOANALISE MEDICAL CENTER;670;64001450;;;4;39;22;221100;;;5;;;;;;;;;202208
2211006932088;6932088;;3;BIOANALISE MEDICAL CENTER;670;64001450;;;4;39;22;221100;;;6;;;;;;;;;202208
2211005113164;5113164;;3;DAVIDA;2152;64001200;(86)32334017;;4;39;22;221100;;;2;;;;;;;;;202208
2211005113164;5113164;;3;DAVIDA;2152;64001200;(86)32334017;;4;39;22;221100;;;6;;;;;;;;;202208
2202097320450;7320450;41522293000154.0;3;LRPD DE CALDEIRAO GRANDE DO PIAUI;S/N;64695000;;;4;39;22;220209;;20.0;1;;;;;;;;;202208
2211007477406;7477406;;3;CLINICA DE FISIOTERAPIA E ESTETICA ICAF;26;64039570;8632193439;lizianefisioterapeuta@hotmail.com;4;39;22;221100;;15.0;1;;;;;;;;;202208
2211007477406;7477406;;3;CLINICA DE FISIOTERAPIA E ESTETICA ICAF;26;64039570;8632193439;lizianefisioterapeuta@hotmail.com;4;39;22;221100;;15.0;2;;;;;;;;;202208
2211007477406;7477406;;3;CLINICA DE FISIOTERAPIA E ESTETICA ICAF;26;64039570;8632193439;lizianefisioterapeuta@hotmail.com;4;39;22;221100;;15.0;6;;;;;;;;;202208
2201207328214;7328214;;3;NEW LAB;490;64100000;;;4;39;22;220120;;18.0;1;;;;;;;;;202208
2201207328214;7328214;;3;NEW LAB;490;64100000;;;4;39;22;220120;;18.0;2;;;;;;;;;202208
2201207328214;7328214;;3;NEW LAB;490;64100000;;;4;39;22;220120;;18.0;2;;;;;;;;;202208
2201777323972;7323972;1612568000126.0;3;LRPD SMS BOA HORA;86;64108000;;;4;39;22;220177;;20.0;1;;;;;;;;;202208
2202737323697;7323697;2667961000180.0;3;LRPD DE COIVARAS;S/N;64335000;;smscoivaras@hotmail.com;4;39;22;220273;;20.0;1;;;;;;;;;202208
2202907328036;7328036;;3;LABORATORIO VIDA SAUDE;1711;64980000;8935731683;labvidasaude@bol.com.br;4;39;22;220290;;18.0;1;;;;;;;;;202208
2202907328036;7328036;;3;LABORATORIO VIDA SAUDE;1711;64980000;8935731683;labvidasaude@bol.com.br;4;39;22;220290;;18.0;2;;;;;;;;;202208
2202907328036;7328036;;3;LABORATORIO VIDA SAUDE;1711;64980000;8935731683;labvidasaude@bol.com.br;4;39;22;220290;;18.0;2;;;;;;;;;202208
2206357372795;7372795;2742326000110.0;3;LRPD DE MILTON BRANDAO;S/N;64253000;8632810028;smsmbrandao@ig.com.br;4;39;22;220635;;20.0;1;;;;;;;;;202208
2208007360991;7360991;;3;M DIAS LABORATORIO DE PROTESES;48;64600078;;;4;39;22;220800;;20.0;2;;;;;;;;;202208
2208207367627;7367627;3825278000196.0;3;LABORATORIO MUNICIPAL DE PROTESES DENTARIAS;185;64660000;;;4;39;22;220820;;20.0;1;;;;;;;;;202208
2208207367627;7367627;3825278000196.0;3;LABORATORIO MUNICIPAL DE PROTESES DENTARIAS;185;64660000;;;4;39;22;220820;;20.0;1;;;;;;;;;202208
2209877320426;7320426;4407831000133.0;3;LABORATORIO DE PROTESE DENTARIA DE SAO JOAO DA FRONTEIRA;S/N;64243000;;;4;39;22;220987;;20.0;1;;;;;;;;;202208
2208607350902;7350902;2644351000160.0;3;LABORATORIO DE PROTESE DENTARIA DE PRATA DO PIAUI;290;64370000;(86)3250-1172;;4;39;22;220860;;20.0;1;;;;;;;;;202208
2206957336314;7336314;2699179000142.0;3;LABORATORIO DE PROTESE JOSE VITORIO;277;64365000;;;4;39;22;220695;;20.0;1;;;;;;;;;202208
2208107341563;7341563;704788000117.0;3;LABORATORIO DE PROTESE DENTARIA DE PIMENTEIRAS;S/N;64320000;;smspimenteiras@hotmail.com;4;39;22;220810;;20.0;1;;;;;;;;;202208
2210937264992;7264992;1710832000164.0;3;LABORATORIO DE PROTESES DE SUSSUAPARA;100;64610000;;;4;39;22;221093;;20.0;1;;;;;;;;;202208
2202907303327;7303327;;3;LABORATORIO DE PROTESE CARVALHO;325;64980000;8935732135;;4;39;22;220290;;20.0;2;;;;;;;;;202208
2202907304382;7304382;2034458000197.0;3;LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE CORRENTE;S/N;64980000;8935731451;smscorrente@hotmail.com;4;39;22;220290;;22.0;1;;;;;;;;;202208
2202907304382;7304382;2034458000197.0;3;LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE CORRENTE;S/N;64980000;8935731451;smscorrente@hotmail.com;4;39;22;220290;;22.0;1;;;;;;;;;202208
2205277287100;7287100;2406316000103.0;3;LABORATORIO REGIONAL DE PROTESE DENTARIA LRPD;01;64275000;8632660015;smsaude.jatoba@bol.com.br;4;39;22;220527;;20.0;1;;;;;;;;;202208
2208103899349;3899349;;3;CLIMEPI;75;64320000;(89) 3474-1250;;4;39;22;220810;;;1;;;;;;;;;202208
2203257372469;7372469;3231879000170.0;3;LRPD DE CURRALINHOS;S/N;64453000;8632730041;SAUDECURRALINHOS@HOTMAIL.COM;4;39;22;220325;;20.0;1;;;;;;;;;202208
2205257369239;7369239;1825794000195.0;3;LRPD DE JARDIM DO MULATO PIAUI;S/N;64495000;;;4;39;22;220525;;20.0;1;;;;;;;;;202208
2211007163029;7163029;;3;KOLYNO;1602;64000200;;;4;39;22;221100;;;2;;;;;;;;;202208
2208005296420;5296420;;3;HEMOVIDA LABORATORIO DE ANALISE CLINICA;52;64607840;89 99883535;;4;39;22;220800;;16.0;1;;;;;;;;;202208
2208005296420;5296420;;3;HEMOVIDA LABORATORIO DE ANALISE CLINICA;52;64607840;89 99883535;;4;39;22;220800;;16.0;1;;;;;;;;;202208
2208005296420;5296420;;3;HEMOVIDA LABORATORIO DE ANALISE CLINICA;52;64607840;89 99883535;;4;39;22;220800;;16.0;2;;;;;;;;;202208
2204654008928;4008928;;3;LACIG;192;64224000;;;4;39;22;220465;;18.0;2;;;;;;;;;202208
2211002406462;2406462;;3;HECLAN;1716;64001160;(86)2233867;;4;39;22;221100;;;2;;;;;;;;;202208
2205102766892;2766892;;3;LAB ANAL CL ENEAS MAIA NETO LABOFLOR;450;64820000;;;4;39;22;220510;;18.0;1;;;;;;;;;202208
2205102766892;2766892;;3;LAB ANAL CL ENEAS MAIA NETO LABOFLOR;450;64820000;;;4;39;22;220510;;18.0;1;;;;;;;;;202208
2205102766892;2766892;;3;LAB ANAL CL ENEAS MAIA NETO LABOFLOR;450;64820000;;;4;39;22;220510;;18.0;2;;;;;;;;;202208
2208002694638;2694638;;3;CEPAC IMAGEM;514;64600094;8934223019;;4;39;22;220800;;16.0;1;;;;;;;;;202208
2208002694638;2694638;;3;CEPAC IMAGEM;514;64600094;8934223019;;4;39;22;220800;;16.0;1;;;;;;;;;202208
2208002694638;2694638;;3;CEPAC IMAGEM;514;64600094;8934223019;;4;39;22;220800;;16.0;2;;;;;;;;;202208
2208002694638;2694638;;3;CEPAC IMAGEM;514;64600094;8934223019;;4;39;22;220800;;16.0;6;;;;;;;;;202208
2202202324180;2324180;;3;LAB DE ANAL CL E CLINICA ODONTOLOGICA LTDA LABCAM;659;64280000;(86)3252-1526;;4;39;22;220220;;18.0;1;;;;;;;;;202208
2205702366177;2366177;2388030000142.0;3;CIS DE LUIS CORREIA;715;64220000;(86)3671211;;4;39;22;220570;;18.0;1;;;;;;;;;202208
2205702366177;2366177;2388030000142.0;3;CIS DE LUIS CORREIA;715;64220000;(86)3671211;;4;39;22;220570;;18.0;1;;;;;;;;;202208
2210379988556;9988556;1850545000150.0;3;LABORATORIO DE PROTESE DENTARIA DE SAO LUIS DO PIAUI;S/N;64638000;;;4;39;22;221037;;16.0;1;;;;;;;;;202208
2210379988556;9988556;1850545000150.0;3;LABORATORIO DE PROTESE DENTARIA DE SAO LUIS DO PIAUI;S/N;64638000;;;4;39;22;221037;;16.0;1;;;;;;;;;202208
2211000270210;270210;;3;UDIONCO;583;64049440;40091715;;4;39;22;221100;;18.0;2;;;;;;;;;202208
2207703542556;3542556;;3;MARCOR MAXIMO ATENDIMENTO E RECUPERACAO CORPORAL;715;64200370;86 88443720;cacaregobarros@hotmail.com;4;39;22;220770;;16.0;1;;;;;;;;;202208
2207703542556;3542556;;3;MARCOR MAXIMO ATENDIMENTO E RECUPERACAO CORPORAL;715;64200370;86 88443720;cacaregobarros@hotmail.com;4;39;22;220770;;16.0;1;;;;;;;;;202208
2207703542556;3542556;;3;MARCOR MAXIMO ATENDIMENTO E RECUPERACAO CORPORAL;715;64200370;86 88443720;cacaregobarros@hotmail.com;4;39;22;220770;;16.0;2;;;;;;;;;202208
2207703542556;3542556;;3;MARCOR MAXIMO ATENDIMENTO E RECUPERACAO CORPORAL;715;64200370;86 88443720;cacaregobarros@hotmail.com;4;39;22;220770;;16.0;2;;;;;;;;;202208
2211003401472;3401472;;3;PROFISIO;2549;64017115;(86)2232128;;4;39;22;221100;;16.0;2;;;;;;;;;202208
2211003401472;3401472;;3;PROFISIO;2549;64017115;(86)2232128;;4;39;22;221100;;16.0;2;;;;;;;;;202208
2211002593645;2593645;;3;CLINICAN;1380;64000170;(86)32173340;clinicanthe@bol.com.br;4;39;22;221100;;18.0;1;;;;;;;;;202208
2211003025373;3025373;;3;FISIOVIDA;3292;64009330;(86)2141314;;4;39;22;221100;;;2;;;;;;;;;202208
2211003037843;3037843;;3;CRP;1985;64001260;(86 )3222 8512;;4;39;22;221100;;;2;;;;;;;;;202208
2211003043266;3043266;;3;CORDIS;725;64000390;(86)2210455;;4;39;22;221100;;16.0;2;;;;;;;;;202208
2211003043266;3043266;;3;CORDIS;725;64000390;(86)2210455;;4;39;22;221100;;16.0;2;;;;;;;;;202208
2203859207775;9207775;1753843000121.0;3;LRPD DE FLORESTA DO PIAUI;S/N;64563000;;florestasms20@hotmail.com;4;39;22;220385;;20.0;1;;;;;;;;;202208
2211002822903;2822903;;3;CLIFISIO;146;64001270;(86)32222247;;4;39;22;221100;;;1;;;;;;;;;202208
2211002822903;2822903;;3;CLIFISIO;146;64001270;(86)32222247;;4;39;22;221100;;;2;;;;;;;;;202208
2211002822903;2822903;;3;CLIFISIO;146;64001270;(86)32222247;;4;39;22;221100;;;6;;;;;;;;;202208
2202506035469;6035469;;3;G D M EXAMES;73;64795000;;;4;39;22;220250;;18.0;1;;;;;;;;;202208
2202506035469;6035469;;3;G D M EXAMES;73;64795000;;;4;39;22;220250;;18.0;2;;;;;;;;;202208
2211002551888;2551888;6553564000138.0;3;LABORATORIO CENTRAL DE SAUDE PUBLICA DR COSTA ALVARENGA;1945;64001470;(86) 32163657;lacenpiaui.com.br;3;80;22;221100;;22.0;1;;;;;;;;;202208
2211002551888;2551888;6553564000138.0;3;LABORATORIO CENTRAL DE SAUDE PUBLICA DR COSTA ALVARENGA;1945;64001470;(86) 32163657;lacenpiaui.com.br;3;80;22;221100;;22.0;1;;;;;;;;;202208
2202119004068;9004068;;3;CONSULTORIO ORTODONTO;S/N;64767000;86 94554945;prismahara@hotmail.com;4;39;22;220211;;20.0;2;;;;;;;;;202208
2200403078043;3078043;;3;BIO;96;64290000;86 94478062;biomaisaltos@gmail.com;4;39;22;220040;;18.0;2;;;;;;;;;202208
2207603076253;3076253;;3;CLINICA NOVA SAUDE;178;64970000;89 81238099;;4;39;22;220760;;18.0;2;;;;;;;;;202208
2207603076253;3076253;;3;CLINICA NOVA SAUDE;178;64970000;89 81238099;;4;39;22;220760;;18.0;2;;;;;;;;;202208
2203902855828;2855828;;3;LAB CENTER;716;64800076;89 94663239;labcenterfloriano@gmail.com;4;39;22;220390;;16.0;1;;;;;;;;;202208
2203902855828;2855828;;3;LAB CENTER;716;64800076;89 94663239;labcenterfloriano@gmail.com;4;39;22;220390;;16.0;2;;;;;;;;;202208
2203902855828;2855828;;3;LAB CENTER;716;64800076;89 94663239;labcenterfloriano@gmail.com;4;39;22;220390;;16.0;6;;;;;;;;;202208
2200400997692;997692;;3;NOVO VISUAL;67;64290000;86 94184608;carolfrcoelho@hotmail.com;4;39;22;220040;;15.0;2;;;;;;;;;202208
2203900991325;991325;;3;LABORATORIO DE PROTESE SIQUEIRA;118;64807439;89 94748924;asteconfloriano@gmail.com;4;80;22;220390;;15.0;2;;;;;;;;;202208
2202500821799;821799;2865724000123.0;3;LRPD DE CARACOL;100;64795000;;;4;39;22;220250;;20.0;1;;;;;;;;;202208
2211000945307;945307;;3;LABORATORIO EXAME TERESINA LTDA;1351;64049536;8621065959;adminsitracao @laborexame.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202208
2211000946656;946656;;3;LABORATORIO EXAME DE TERESINA LTDA;699;64049440;8621065959;;4;39;22;221100;;18.0;2;;;;;;;;;202208
2201200614750;614750;;3;CARDIOGRAFOS;580;64100000;86 32236176;marceloservicoscontabeis@hotmail.com;4;39;22;220120;;18.0;1;;;;;;;;;202208
2202900886637;886637;;3;LABORATORIO MARIANO;263;64980000;89994079788;;4;39;22;220290;;20.0;2;;;;;;;;;202208
2211002323400;2323400;;3;INSTITUTO DE RADIOLOGIA DO PIAUI LTDA;2265;64001060;(86)32263131;irlp@uol.com.br;4;39;22;221100;;18.0;1;;;;;;;;;202208
2211002323400;2323400;;3;INSTITUTO DE RADIOLOGIA DO PIAUI LTDA;2265;64001060;(86)32263131;irlp@uol.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202208
2202130778788;778788;;3;CITOLAB;984;64578000;89 34222949;brunoerminio@hotmail.com;4;39;22;220213;;18.0;2;;;;;;;;;202208
2202750624098;624098;;3;LABORATORIO ROCHA;0000;64885000;89994636053;Rocha.lab21@gmail.com;4;39;22;220275;;18.0;2;;;;;;;;;202208
2202750624098;624098;;3;LABORATORIO ROCHA;0000;64885000;89994636053;Rocha.lab21@gmail.com;4;39;22;220275;;18.0;6;;;;;;;;;202208
2205450984647;984647;1612677000143.0;3;LABORATORIO DE PROTESE DENTARIA DE JOCA MARQUES;S/N;64165000;86981923882;smsaudejocamarques@hotmail.com;4;80;22;220545;;20.0;1;;;;;;;;;202208
2202607806884;7806884;;3;CLINICAL LAB ANTONIO LUIS CARDOSO;629;64340000;;wallacemellojr@gmail.com;4;39;22;220260;;18.0;1;;;;;;;;;202208
2202607806884;7806884;;3;CLINICAL LAB ANTONIO LUIS CARDOSO;629;64340000;;wallacemellojr@gmail.com;4;39;22;220260;;18.0;2;;;;;;;;;202208
2202607806884;7806884;;3;CLINICAL LAB ANTONIO LUIS CARDOSO;629;64340000;;wallacemellojr@gmail.com;4;39;22;220260;;18.0;6;;;;;;;;;202208
2211002323532;2323532;5522917000170.0;3;LABORATORIO RAUL BACELAR;S/N;64020291;(86)32159190;;4;80;22;221100;;18.0;1;;;;;;;;;202208
2211002323532;2323532;5522917000170.0;3;LABORATORIO RAUL BACELAR;S/N;64020291;(86)32159190;;4;80;22;221100;;18.0;1;;;;;;;;;202208
2211002405474;2405474;;3;CLINICA MONTEIRO;1927;64018010;(86)32293242;;4;39;22;221100;;18.0;1;;;;;;;;;202208
2211002405474;2405474;;3;CLINICA MONTEIRO;1927;64018010;(86)32293242;;4;39;22;221100;;18.0;1;;;;;;;;;202208
2211002405474;2405474;;3;CLINICA MONTEIRO;1927;64018010;(86)32293242;;4;39;22;221100;;18.0;2;;;;;;;;;202208
2211002405474;2405474;;3;CLINICA MONTEIRO;1927;64018010;(86)32293242;;4;39;22;221100;;18.0;2;;;;;;;;;202208
2211002405474;2405474;;3;CLINICA MONTEIRO;1927;64018010;(86)32293242;;4;39;22;221100;;18.0;6;;;;;;;;;202208
2208002694662;2694662;1632094000184.0;3;CENTRO DE TESTAGEM E ACONSELHAMENTO EM DST AIDS;S/N;64600104;(89)4154252;;4;39;22;220800;;16.0;1;;;;;;;;;202208
2208002694662;2694662;1632094000184.0;3;CENTRO DE TESTAGEM E ACONSELHAMENTO EM DST AIDS;S/N;64600104;(89)4154252;;4;39;22;220800;;16.0;1;;;;;;;;;202208
2208002365421;2365421;;3;CLIGAPI;305;64600000;(89)34223108;;4;39;22;220800;;;1;;;;;;;;;202208
2208002365421;2365421;;3;CLIGAPI;305;64600000;(89)34223108;;4;39;22;220800;;;1;;;;;;;;;202208
2208002365421;2365421;;3;CLIGAPI;305;64600000;(89)34223108;;4;39;22;220800;;;6;;;;;;;;;202208
2209559882731;9882731;1858918000139.0;3;LABORATORIO DE PROTESES DENTARIA SAO BRAZ DO PIAUI;S/N;64783000;;smssbpi@hotmail.com;4;39;22;220955;;20.0;1;;;;;;;;;202208
2208009486364;9486364;;3;SORRILAB;204;64600106;89 94662558;drici1701@gmail.com;4;39;22;220800;;20.0;2;;;;;;;;;202208
2211002406411;2406411;;3;CLINICA SAUDE DE MULHER;574;64001250;(86)2215408;;4;39;22;221100;;;2;;;;;;;;;202208
